pointid,Project,SurveyCode,Block,Year,Latitude,Longitude,Road1000,Road300,Elev300,Elev1000,Temp,Precip,Dist_max,Survey_radius,Time_dur,Fire10yr,surveyid,maxd,nbreaks,obsexp,obs_firstyr
ORBBS_606_5,ORBBS,ORBBS_606_52013,606,2013,1249597,227836,1,0,135,128,12.49,27.225,125,125,10,0,1226,125,9,6.99,0
ORBBS_606_5,ORBBS,ORBBS_606_52014,606,2014,1249597,227836,1,0,135,128,12.49,27.225,125,125,10,0,1227,125,9,7.03,0
ORBBS_606_5,ORBBS,ORBBS_606_52016,606,2016,1249597,227836,1,0,135,128,12.49,27.225,125,125,10,0,1228,125,9,7.08,0
ORBBS_606_5,ORBBS,ORBBS_606_52018,606,2018,1249597,227836,1,0,135,128,12.49,27.225,125,125,10,0,1229,125,9,7.1,0
ORBBS_606_5,ORBBS,ORBBS_606_52020,606,2020,1249597,227836,1,0,135,128,12.49,27.225,125,125,10,0,1230,125,9,7.16,0
ORBBS_606_5,ORBBS,ORBBS_606_51995,606,1995,1249597,227836,1,0,135,128,12.49,27.225,50,50,5,0,1231,50,4,5.48,0
ORBBS_606_5,ORBBS,ORBBS_606_51993,606,1993,1249597,227836,1,0,135,128,12.49,27.225,50,50,5,0,1232,50,4,0,1
ORBBS_606_5,ORBBS,ORBBS_606_51999,606,1999,1249597,227836,1,0,135,128,12.49,27.225,50,50,10,0,1233,50,4,6.46,0
ORBBS_606_5,ORBBS,ORBBS_606_51994,606,1994,1249597,227836,1,0,135,128,12.49,27.225,50,50,10,0,1234,50,4,5.13,0
ORBBS_606_5,ORBBS,ORBBS_606_52000,606,2000,1249597,227836,1,0,135,128,12.49,27.225,50,50,5,0,1235,50,4,6.5,0
ORBBS_606_5,ORBBS,ORBBS_606_51996,606,1996,1249597,227836,1,0,135,128,12.49,27.225,50,50,5,0,1236,50,4,5.78,0
ORBBS_606_5,ORBBS,ORBBS_606_51997,606,1997,1249597,227836,1,0,135,128,12.49,27.225,50,50,10,0,1237,50,4,6.15,0
ORBBS_606_5,ORBBS,ORBBS_606_51998,606,1998,1249597,227836,1,0,135,128,12.49,27.225,50,50,5,0,1238,50,4,6.32,0
ORBBS_609_9,ORBBS,ORBBS_609_92001,609,2001,1249606,225926,1,0,90,90,12.72,28.423,125,125,5,0,1239,125,9,1.955,1
ORBBS_609_9,ORBBS,ORBBS_609_92002,609,2002,1249606,225926,1,0,90,90,12.72,28.423,125,125,8,0,1240,125,9,4.81,0
ORBBS_609_9,ORBBS,ORBBS_609_92006,609,2006,1249606,225926,1,0,90,90,12.72,28.423,125,125,5,0,1241,125,9,0,1
ORBBS_609_9,ORBBS,ORBBS_609_92008,609,2008,1249606,225926,1,0,90,90,12.72,28.423,125,125,10,0,1242,125,9,4.29,0
ORBBS_609_9,ORBBS,ORBBS_609_92009,609,2009,1249606,225926,1,0,90,90,12.72,28.423,125,125,10,0,1243,125,9,6.83,0
ORBBS_609_9,ORBBS,ORBBS_609_92010,609,2010,1249606,225926,1,0,90,90,12.72,28.423,125,125,10,0,1244,125,9,4.89,0
ORBBS_609_9,ORBBS,ORBBS_609_92011,609,2011,1249606,225926,1,0,90,90,12.72,28.423,125,125,10,0,1245,125,9,5.33,0
ORBBS_609_9,ORBBS,ORBBS_609_92013,609,2013,1249606,225926,1,0,90,90,12.72,28.423,125,125,10,0,1246,125,9,5.76,0
ORBBS_609_9,ORBBS,ORBBS_609_92015,609,2015,1249606,225926,1,0,90,90,12.72,28.423,125,125,10,0,1247,125,9,6.1,0
ORBBS_609_9,ORBBS,ORBBS_609_92017,609,2017,1249606,225926,1,0,90,90,12.72,28.423,125,125,10,0,1248,125,9,6.41,0
ORBBS_609_9,ORBBS,ORBBS_609_92018,609,2018,1249606,225926,1,0,90,90,12.72,28.423,125,125,10,0,1249,125,9,6.45,0
ORBBS_609_9,ORBBS,ORBBS_609_92019,609,2019,1249606,225926,1,0,90,90,12.72,28.423,125,125,10,0,1250,125,9,6.54,0
ORBBS_609_9,ORBBS,ORBBS_609_91995,609,1995,1249606,225926,1,0,90,90,12.72,28.423,50,50,5,0,1251,50,4,1.64,1
ORBBS_609_9,ORBBS,ORBBS_609_91994,609,1994,1249606,225926,1,0,90,90,12.72,28.423,50,50,5,0,1252,50,4,4.195555556,1
ORBBS_609_9,ORBBS,ORBBS_609_91993,609,1993,1249606,225926,1,0,90,90,12.72,28.423,50,50,5,0,1253,50,4,0,1
ORBBS_609_9,ORBBS,ORBBS_609_91997,609,1997,1249606,225926,1,0,90,90,12.72,28.423,50,50,5,0,1254,50,4,5.82,0
ORBBS_609_9,ORBBS,ORBBS_609_91999,609,1999,1249606,225926,1,0,90,90,12.72,28.423,50,50,5,0,1255,50,4,3.95,0
ORBBS_609_9,ORBBS,ORBBS_609_92000,609,2000,1249606,225926,1,0,90,90,12.72,28.423,50,50,5,0,1256,50,4,0,1
ORBBS_609_9,ORBBS,ORBBS_609_91996,609,1996,1249606,225926,1,0,90,90,12.72,28.423,50,50,5,0,1257,50,4,0,1
ORBBS_609_9,ORBBS,ORBBS_609_91998,609,1998,1249606,225926,1,0,90,90,12.72,28.423,50,50,5,0,1258,50,4,1.58,1
ORBBS_609_13,ORBBS,ORBBS_609_132001,609,2001,1249697,226432,1,0,95,97,12.645,28.294,125,125,5,0,1259,125,9,1.955,1
ORBBS_609_13,ORBBS,ORBBS_609_132002,609,2002,1249697,226432,1,0,95,97,12.645,28.294,125,125,8,0,1260,125,9,4.81,0
ORBBS_609_13,ORBBS,ORBBS_609_132006,609,2006,1249697,226432,1,0,95,97,12.645,28.294,125,125,5,0,1261,125,9,0,1
ORBBS_609_13,ORBBS,ORBBS_609_132008,609,2008,1249697,226432,1,0,95,97,12.645,28.294,125,125,10,0,1262,125,9,4.29,0
ORBBS_609_13,ORBBS,ORBBS_609_132009,609,2009,1249697,226432,1,0,95,97,12.645,28.294,125,125,10,0,1263,125,9,6.83,0
ORBBS_609_13,ORBBS,ORBBS_609_132010,609,2010,1249697,226432,1,0,95,97,12.645,28.294,125,125,10,0,1264,125,9,4.89,0
ORBBS_609_13,ORBBS,ORBBS_609_132011,609,2011,1249697,226432,1,0,95,97,12.645,28.294,125,125,10,0,1265,125,9,5.33,0
ORBBS_609_13,ORBBS,ORBBS_609_132013,609,2013,1249697,226432,1,0,95,97,12.645,28.294,125,125,10,0,1266,125,9,5.76,0
ORBBS_609_13,ORBBS,ORBBS_609_132015,609,2015,1249697,226432,1,0,95,97,12.645,28.294,125,125,10,0,1267,125,9,6.1,0
ORBBS_609_13,ORBBS,ORBBS_609_132017,609,2017,1249697,226432,1,0,95,97,12.645,28.294,125,125,10,0,1268,125,9,6.41,0
ORBBS_609_13,ORBBS,ORBBS_609_132018,609,2018,1249697,226432,1,0,95,97,12.645,28.294,125,125,10,0,1269,125,9,6.45,0
ORBBS_609_13,ORBBS,ORBBS_609_132019,609,2019,1249697,226432,1,0,95,97,12.645,28.294,125,125,10,0,1270,125,9,6.54,0
ORBBS_609_13,ORBBS,ORBBS_609_131995,609,1995,1249697,226432,1,0,95,97,12.645,28.294,50,50,5,0,1271,50,4,1.64,1
ORBBS_609_13,ORBBS,ORBBS_609_131994,609,1994,1249697,226432,1,0,95,97,12.645,28.294,50,50,5,0,1272,50,4,4.195555556,1
ORBBS_609_13,ORBBS,ORBBS_609_131993,609,1993,1249697,226432,1,0,95,97,12.645,28.294,50,50,5,0,1273,50,4,0,1
ORBBS_609_13,ORBBS,ORBBS_609_131997,609,1997,1249697,226432,1,0,95,97,12.645,28.294,50,50,5,0,1274,50,4,5.82,0
ORBBS_609_13,ORBBS,ORBBS_609_132000,609,2000,1249697,226432,1,0,95,97,12.645,28.294,50,50,5,0,1275,50,4,0,1
ORBBS_609_13,ORBBS,ORBBS_609_131996,609,1996,1249697,226432,1,0,95,97,12.645,28.294,50,50,5,0,1276,50,4,0,1
ORBBS_609_13,ORBBS,ORBBS_609_131999,609,1999,1249697,226432,1,0,95,97,12.645,28.294,50,50,5,0,1277,50,4,3.95,0
ORBBS_609_13,ORBBS,ORBBS_609_131998,609,1998,1249697,226432,1,0,95,97,12.645,28.294,50,50,5,0,1278,50,4,1.58,1
ORBBS_606_4,ORBBS,ORBBS_606_42001,606,2001,1249741,227653,1,0,124,122,12.525,27.457,125,125,5,0,1279,125,9,3.91,0
ORBBS_606_4,ORBBS,ORBBS_606_42002,606,2002,1249741,227653,1,0,124,122,12.525,27.457,125,125,8,0,1280,125,9,4.81,0
ORBBS_606_4,ORBBS,ORBBS_606_42004,606,2004,1249741,227653,1,0,124,122,12.525,27.457,125,125,10,0,1281,125,9,6.61,0
ORBBS_606_4,ORBBS,ORBBS_606_42006,606,2006,1249741,227653,1,0,124,122,12.525,27.457,125,125,10,0,1282,125,9,6.71,0
ORBBS_606_4,ORBBS,ORBBS_606_42008,606,2008,1249741,227653,1,0,124,122,12.525,27.457,125,125,10,0,1283,125,9,6.76,0
ORBBS_606_4,ORBBS,ORBBS_606_42010,606,2010,1249741,227653,1,0,124,122,12.525,27.457,125,125,10,0,1284,125,9,6.87,0
ORBBS_606_4,ORBBS,ORBBS_606_42013,606,2013,1249741,227653,1,0,124,122,12.525,27.457,125,125,10,0,1285,125,9,6.99,0
ORBBS_606_4,ORBBS,ORBBS_606_42014,606,2014,1249741,227653,1,0,124,122,12.525,27.457,125,125,10,0,1286,125,9,7.03,0
ORBBS_606_4,ORBBS,ORBBS_606_42016,606,2016,1249741,227653,1,0,124,122,12.525,27.457,125,125,10,0,1287,125,9,7.08,0
ORBBS_606_4,ORBBS,ORBBS_606_42018,606,2018,1249741,227653,1,0,124,122,12.525,27.457,125,125,10,0,1288,125,9,7.1,0
ORBBS_606_4,ORBBS,ORBBS_606_42020,606,2020,1249741,227653,1,0,124,122,12.525,27.457,125,125,10,0,1289,125,9,7.16,0
ORBBS_606_4,ORBBS,ORBBS_606_41995,606,1995,1249741,227653,1,0,124,122,12.525,27.457,50,50,5,0,1290,50,4,5.48,0
ORBBS_606_4,ORBBS,ORBBS_606_41993,606,1993,1249741,227653,1,0,124,122,12.525,27.457,50,50,5,0,1291,50,4,0,1
ORBBS_606_4,ORBBS,ORBBS_606_41999,606,1999,1249741,227653,1,0,124,122,12.525,27.457,50,50,5,0,1292,50,4,6.46,0
ORBBS_606_4,ORBBS,ORBBS_606_42000,606,2000,1249741,227653,1,0,124,122,12.525,27.457,50,50,5,0,1293,50,4,6.5,0
ORBBS_606_4,ORBBS,ORBBS_606_41994,606,1994,1249741,227653,1,0,124,122,12.525,27.457,50,50,5,0,1294,50,4,5.13,0
ORBBS_606_4,ORBBS,ORBBS_606_41996,606,1996,1249741,227653,1,0,124,122,12.525,27.457,50,50,5,0,1295,50,4,5.78,0
ORBBS_606_4,ORBBS,ORBBS_606_41997,606,1997,1249741,227653,1,0,124,122,12.525,27.457,50,50,5,0,1296,50,4,6.15,0
ORBBS_606_4,ORBBS,ORBBS_606_41998,606,1998,1249741,227653,1,0,124,122,12.525,27.457,50,50,5,0,1297,50,4,6.32,0
ORBBS_609_12,ORBBS,ORBBS_609_122001,609,2001,1249829,226164,1,0,91,92,12.72,28.423,125,125,5,0,1298,125,9,1.955,1
ORBBS_609_12,ORBBS,ORBBS_609_122002,609,2002,1249829,226164,1,0,91,92,12.72,28.423,125,125,8,0,1299,125,9,4.81,0
ORBBS_609_12,ORBBS,ORBBS_609_122006,609,2006,1249829,226164,1,0,91,92,12.72,28.423,125,125,5,0,1300,125,9,0,1
ORBBS_609_12,ORBBS,ORBBS_609_122008,609,2008,1249829,226164,1,0,91,92,12.72,28.423,125,125,10,0,1301,125,9,4.29,0
ORBBS_609_12,ORBBS,ORBBS_609_122009,609,2009,1249829,226164,1,0,91,92,12.72,28.423,125,125,10,0,1302,125,9,6.83,0
ORBBS_609_12,ORBBS,ORBBS_609_122010,609,2010,1249829,226164,1,0,91,92,12.72,28.423,125,125,10,0,1303,125,9,4.89,0
ORBBS_609_12,ORBBS,ORBBS_609_122011,609,2011,1249829,226164,1,0,91,92,12.72,28.423,125,125,10,0,1304,125,9,5.33,0
ORBBS_609_12,ORBBS,ORBBS_609_122013,609,2013,1249829,226164,1,0,91,92,12.72,28.423,125,125,10,0,1305,125,9,5.76,0
ORBBS_609_12,ORBBS,ORBBS_609_122015,609,2015,1249829,226164,1,0,91,92,12.72,28.423,125,125,10,0,1306,125,9,6.1,0
ORBBS_609_12,ORBBS,ORBBS_609_122017,609,2017,1249829,226164,1,0,91,92,12.72,28.423,125,125,10,0,1307,125,9,6.41,0
ORBBS_609_12,ORBBS,ORBBS_609_122018,609,2018,1249829,226164,1,0,91,92,12.72,28.423,125,125,10,0,1308,125,9,6.45,0
ORBBS_609_12,ORBBS,ORBBS_609_122019,609,2019,1249829,226164,1,0,91,92,12.72,28.423,125,125,10,0,1309,125,9,6.54,0
ORBBS_609_12,ORBBS,ORBBS_609_121995,609,1995,1249829,226164,1,0,91,92,12.72,28.423,50,50,5,0,1310,50,4,1.64,1
ORBBS_609_12,ORBBS,ORBBS_609_121994,609,1994,1249829,226164,1,0,91,92,12.72,28.423,50,50,5,0,1311,50,4,4.195555556,1
ORBBS_609_12,ORBBS,ORBBS_609_121993,609,1993,1249829,226164,1,0,91,92,12.72,28.423,50,50,5,0,1312,50,4,0,1
ORBBS_609_12,ORBBS,ORBBS_609_121997,609,1997,1249829,226164,1,0,91,92,12.72,28.423,50,50,5,0,1313,50,4,5.82,0
ORBBS_609_12,ORBBS,ORBBS_609_122000,609,2000,1249829,226164,1,0,91,92,12.72,28.423,50,50,5,0,1314,50,4,0,1
ORBBS_609_12,ORBBS,ORBBS_609_121999,609,1999,1249829,226164,1,0,91,92,12.72,28.423,50,50,5,0,1315,50,4,3.95,0
ORBBS_609_12,ORBBS,ORBBS_609_121996,609,1996,1249829,226164,1,0,91,92,12.72,28.423,50,50,5,0,1316,50,4,0,1
ORBBS_609_12,ORBBS,ORBBS_609_121998,609,1998,1249829,226164,1,0,91,92,12.72,28.423,50,50,5,0,1317,50,4,1.58,1
ORBBS_606_3,ORBBS,ORBBS_606_32001,606,2001,1249837,227438,1,1,115,117,12.565,27.895,125,125,5,0,1318,125,9,3.91,0
ORBBS_606_3,ORBBS,ORBBS_606_32002,606,2002,1249837,227438,1,1,115,117,12.565,27.895,125,125,8,0,1319,125,9,4.81,0
ORBBS_606_3,ORBBS,ORBBS_606_32004,606,2004,1249837,227438,1,1,115,117,12.565,27.895,125,125,10,0,1320,125,9,6.61,0
ORBBS_606_3,ORBBS,ORBBS_606_32006,606,2006,1249837,227438,1,1,115,117,12.565,27.895,125,125,10,0,1321,125,9,6.71,0
ORBBS_606_3,ORBBS,ORBBS_606_32008,606,2008,1249837,227438,1,1,115,117,12.565,27.895,125,125,10,0,1322,125,9,6.76,0
ORBBS_606_3,ORBBS,ORBBS_606_32010,606,2010,1249837,227438,1,1,115,117,12.565,27.895,125,125,10,0,1323,125,9,6.87,0
ORBBS_606_3,ORBBS,ORBBS_606_32013,606,2013,1249837,227438,1,1,115,117,12.565,27.895,125,125,10,0,1324,125,9,6.99,0
ORBBS_606_3,ORBBS,ORBBS_606_32014,606,2014,1249837,227438,1,1,115,117,12.565,27.895,125,125,10,0,1325,125,9,7.03,0
ORBBS_606_3,ORBBS,ORBBS_606_32016,606,2016,1249837,227438,1,1,115,117,12.565,27.895,125,125,10,0,1326,125,9,7.08,0
ORBBS_606_3,ORBBS,ORBBS_606_32018,606,2018,1249837,227438,1,1,115,117,12.565,27.895,125,125,10,0,1327,125,9,7.1,0
ORBBS_606_3,ORBBS,ORBBS_606_32020,606,2020,1249837,227438,1,1,115,117,12.565,27.895,125,125,10,0,1328,125,9,7.16,0
ORBBS_606_3,ORBBS,ORBBS_606_31995,606,1995,1249837,227438,1,1,115,117,12.565,27.895,50,50,5,0,1329,50,4,5.48,0
ORBBS_606_3,ORBBS,ORBBS_606_31993,606,1993,1249837,227438,1,1,115,117,12.565,27.895,50,50,5,0,1330,50,4,0,1
ORBBS_606_3,ORBBS,ORBBS_606_31999,606,1999,1249837,227438,1,1,115,117,12.565,27.895,50,50,5,0,1331,50,4,6.46,0
ORBBS_606_3,ORBBS,ORBBS_606_32000,606,2000,1249837,227438,1,1,115,117,12.565,27.895,50,50,5,0,1332,50,4,6.5,0
ORBBS_606_3,ORBBS,ORBBS_606_31994,606,1994,1249837,227438,1,1,115,117,12.565,27.895,50,50,5,0,1333,50,4,5.13,0
ORBBS_606_3,ORBBS,ORBBS_606_31996,606,1996,1249837,227438,1,1,115,117,12.565,27.895,50,50,5,0,1334,50,4,5.78,0
ORBBS_606_3,ORBBS,ORBBS_606_31997,606,1997,1249837,227438,1,1,115,117,12.565,27.895,50,50,5,0,1335,50,4,6.15,0
ORBBS_606_3,ORBBS,ORBBS_606_31998,606,1998,1249837,227438,1,1,115,117,12.565,27.895,50,50,5,0,1336,50,4,6.32,0
ORBBS_609_1,ORBBS,ORBBS_609_12001,609,2001,1249857,226466,1,0,94,97,12.645,28.294,125,125,5,0,1337,125,9,1.955,1
ORBBS_609_1,ORBBS,ORBBS_609_12002,609,2002,1249857,226466,1,0,94,97,12.645,28.294,125,125,8,0,1338,125,9,4.81,0
ORBBS_609_1,ORBBS,ORBBS_609_12006,609,2006,1249857,226466,1,0,94,97,12.645,28.294,125,125,5,0,1339,125,9,0,1
ORBBS_609_1,ORBBS,ORBBS_609_12008,609,2008,1249857,226466,1,0,94,97,12.645,28.294,125,125,10,0,1340,125,9,4.29,0
ORBBS_609_1,ORBBS,ORBBS_609_12009,609,2009,1249857,226466,1,0,94,97,12.645,28.294,125,125,10,0,1341,125,9,6.83,0
ORBBS_609_1,ORBBS,ORBBS_609_12010,609,2010,1249857,226466,1,0,94,97,12.645,28.294,125,125,10,0,1342,125,9,4.89,0
ORBBS_609_1,ORBBS,ORBBS_609_12011,609,2011,1249857,226466,1,0,94,97,12.645,28.294,125,125,10,0,1343,125,9,5.33,0
ORBBS_609_1,ORBBS,ORBBS_609_12013,609,2013,1249857,226466,1,0,94,97,12.645,28.294,125,125,10,0,1344,125,9,5.76,0
ORBBS_609_1,ORBBS,ORBBS_609_12015,609,2015,1249857,226466,1,0,94,97,12.645,28.294,125,125,10,0,1345,125,9,6.1,0
ORBBS_609_1,ORBBS,ORBBS_609_12017,609,2017,1249857,226466,1,0,94,97,12.645,28.294,125,125,10,0,1346,125,9,6.41,0
ORBBS_609_1,ORBBS,ORBBS_609_12018,609,2018,1249857,226466,1,0,94,97,12.645,28.294,125,125,10,0,1347,125,9,6.45,0
ORBBS_609_1,ORBBS,ORBBS_609_12019,609,2019,1249857,226466,1,0,94,97,12.645,28.294,125,125,10,0,1348,125,9,6.54,0
ORBBS_609_1,ORBBS,ORBBS_609_11995,609,1995,1249857,226466,1,0,94,97,12.645,28.294,50,50,5,0,1349,50,4,1.64,1
ORBBS_609_1,ORBBS,ORBBS_609_11994,609,1994,1249857,226466,1,0,94,97,12.645,28.294,50,50,5,0,1350,50,4,4.195555556,1
ORBBS_609_1,ORBBS,ORBBS_609_11993,609,1993,1249857,226466,1,0,94,97,12.645,28.294,50,50,5,0,1351,50,4,0,1
ORBBS_609_1,ORBBS,ORBBS_609_11997,609,1997,1249857,226466,1,0,94,97,12.645,28.294,50,50,5,0,1352,50,4,5.82,0
ORBBS_609_1,ORBBS,ORBBS_609_11999,609,1999,1249857,226466,1,0,94,97,12.645,28.294,50,50,10,0,1353,50,4,3.95,0
ORBBS_609_1,ORBBS,ORBBS_609_11998,609,1998,1249857,226466,1,0,94,97,12.645,28.294,50,50,5,0,1354,50,4,1.58,1
ORBBS_609_1,ORBBS,ORBBS_609_12000,609,2000,1249857,226466,1,0,94,97,12.645,28.294,50,50,5,0,1355,50,4,0,1
ORBBS_609_1,ORBBS,ORBBS_609_11996,609,1996,1249857,226466,1,0,94,97,12.645,28.294,50,50,5,0,1356,50,4,0,1
ORBBS_606_2,ORBBS,ORBBS_606_22001,606,2001,1249857,227183,1,1,109,111,12.565,27.895,125,125,5,0,1357,125,9,3.91,0
ORBBS_606_2,ORBBS,ORBBS_606_22002,606,2002,1249857,227183,1,1,109,111,12.565,27.895,125,125,8,0,1358,125,9,4.81,0
ORBBS_606_2,ORBBS,ORBBS_606_22004,606,2004,1249857,227183,1,1,109,111,12.565,27.895,125,125,10,0,1359,125,9,6.61,0
ORBBS_606_2,ORBBS,ORBBS_606_22006,606,2006,1249857,227183,1,1,109,111,12.565,27.895,125,125,10,0,1360,125,9,6.71,0
ORBBS_606_2,ORBBS,ORBBS_606_22008,606,2008,1249857,227183,1,1,109,111,12.565,27.895,125,125,10,0,1361,125,9,6.76,0
ORBBS_606_2,ORBBS,ORBBS_606_22010,606,2010,1249857,227183,1,1,109,111,12.565,27.895,125,125,10,0,1362,125,9,6.87,0
ORBBS_606_2,ORBBS,ORBBS_606_22013,606,2013,1249857,227183,1,1,109,111,12.565,27.895,125,125,10,0,1363,125,9,6.99,0
ORBBS_606_2,ORBBS,ORBBS_606_22014,606,2014,1249857,227183,1,1,109,111,12.565,27.895,125,125,10,0,1364,125,9,7.03,0
ORBBS_606_2,ORBBS,ORBBS_606_22016,606,2016,1249857,227183,1,1,109,111,12.565,27.895,125,125,10,0,1365,125,9,7.08,0
ORBBS_606_2,ORBBS,ORBBS_606_22018,606,2018,1249857,227183,1,1,109,111,12.565,27.895,125,125,10,0,1366,125,9,7.1,0
ORBBS_606_2,ORBBS,ORBBS_606_22020,606,2020,1249857,227183,1,1,109,111,12.565,27.895,125,125,10,0,1367,125,9,7.16,0
ORBBS_606_2,ORBBS,ORBBS_606_21995,606,1995,1249857,227183,1,1,109,111,12.565,27.895,50,50,5,0,1368,50,4,5.48,0
ORBBS_606_2,ORBBS,ORBBS_606_21993,606,1993,1249857,227183,1,1,109,111,12.565,27.895,50,50,5,0,1369,50,4,0,1
ORBBS_606_2,ORBBS,ORBBS_606_21999,606,1999,1249857,227183,1,1,109,111,12.565,27.895,50,50,5,0,1370,50,4,6.46,0
ORBBS_606_2,ORBBS,ORBBS_606_21996,606,1996,1249857,227183,1,1,109,111,12.565,27.895,50,50,5,0,1371,50,4,5.78,0
ORBBS_606_2,ORBBS,ORBBS_606_22000,606,2000,1249857,227183,1,1,109,111,12.565,27.895,50,50,5,0,1372,50,4,6.5,0
ORBBS_606_2,ORBBS,ORBBS_606_21994,606,1994,1249857,227183,1,1,109,111,12.565,27.895,50,50,5,0,1373,50,4,5.13,0
ORBBS_606_2,ORBBS,ORBBS_606_21997,606,1997,1249857,227183,1,1,109,111,12.565,27.895,50,50,5,0,1374,50,4,6.15,0
ORBBS_606_2,ORBBS,ORBBS_606_21998,606,1998,1249857,227183,1,1,109,111,12.565,27.895,50,50,5,0,1375,50,4,6.32,0
ORBBS_609_10,ORBBS,ORBBS_609_102001,609,2001,1249861,225877,0,0,87,88,12.72,28.423,125,125,5,0,1376,125,9,1.955,1
ORBBS_609_10,ORBBS,ORBBS_609_102002,609,2002,1249861,225877,0,0,87,88,12.72,28.423,125,125,8,0,1377,125,9,4.81,0
ORBBS_609_10,ORBBS,ORBBS_609_102006,609,2006,1249861,225877,0,0,87,88,12.72,28.423,125,125,5,0,1378,125,9,0,1
ORBBS_609_10,ORBBS,ORBBS_609_102008,609,2008,1249861,225877,0,0,87,88,12.72,28.423,125,125,10,0,1379,125,9,4.29,0
ORBBS_609_10,ORBBS,ORBBS_609_102009,609,2009,1249861,225877,0,0,87,88,12.72,28.423,125,125,10,0,1380,125,9,6.83,0
ORBBS_609_10,ORBBS,ORBBS_609_102010,609,2010,1249861,225877,0,0,87,88,12.72,28.423,125,125,10,0,1381,125,9,4.89,0
ORBBS_609_10,ORBBS,ORBBS_609_102011,609,2011,1249861,225877,0,0,87,88,12.72,28.423,125,125,10,0,1382,125,9,5.33,0
ORBBS_609_10,ORBBS,ORBBS_609_102013,609,2013,1249861,225877,0,0,87,88,12.72,28.423,125,125,10,0,1383,125,9,5.76,0
ORBBS_609_10,ORBBS,ORBBS_609_102015,609,2015,1249861,225877,0,0,87,88,12.72,28.423,125,125,10,0,1384,125,9,6.1,0
ORBBS_609_10,ORBBS,ORBBS_609_102017,609,2017,1249861,225877,0,0,87,88,12.72,28.423,125,125,10,0,1385,125,9,6.41,0
ORBBS_609_10,ORBBS,ORBBS_609_102018,609,2018,1249861,225877,0,0,87,88,12.72,28.423,125,125,10,0,1386,125,9,6.45,0
ORBBS_609_10,ORBBS,ORBBS_609_102019,609,2019,1249861,225877,0,0,87,88,12.72,28.423,125,125,10,0,1387,125,9,6.54,0
ORBBS_609_10,ORBBS,ORBBS_609_101995,609,1995,1249861,225877,0,0,87,88,12.72,28.423,50,50,5,0,1388,50,4,1.64,1
ORBBS_609_10,ORBBS,ORBBS_609_101994,609,1994,1249861,225877,0,0,87,88,12.72,28.423,50,50,5,0,1389,50,4,4.195555556,1
ORBBS_609_10,ORBBS,ORBBS_609_101993,609,1993,1249861,225877,0,0,87,88,12.72,28.423,50,50,5,0,1390,50,4,0,1
ORBBS_609_10,ORBBS,ORBBS_609_101997,609,1997,1249861,225877,0,0,87,88,12.72,28.423,50,50,5,0,1391,50,4,5.82,0
ORBBS_609_10,ORBBS,ORBBS_609_102000,609,2000,1249861,225877,0,0,87,88,12.72,28.423,50,50,5,0,1392,50,4,0,1
ORBBS_609_10,ORBBS,ORBBS_609_101999,609,1999,1249861,225877,0,0,87,88,12.72,28.423,50,50,5,0,1393,50,4,3.95,0
ORBBS_609_10,ORBBS,ORBBS_609_101996,609,1996,1249861,225877,0,0,87,88,12.72,28.423,50,50,5,0,1394,50,4,0,1
ORBBS_609_10,ORBBS,ORBBS_609_101998,609,1998,1249861,225877,0,0,87,88,12.72,28.423,50,50,5,0,1395,50,4,1.58,1
ORBBS_609_11,ORBBS,ORBBS_609_112001,609,2001,1250019,225760,0,0,85,86,12.72,28.423,125,125,5,0,1396,125,9,1.955,1
ORBBS_609_11,ORBBS,ORBBS_609_112002,609,2002,1250019,225760,0,0,85,86,12.72,28.423,125,125,8,0,1397,125,9,4.81,0
ORBBS_609_11,ORBBS,ORBBS_609_112006,609,2006,1250019,225760,0,0,85,86,12.72,28.423,125,125,5,0,1398,125,9,0,1
ORBBS_609_11,ORBBS,ORBBS_609_112008,609,2008,1250019,225760,0,0,85,86,12.72,28.423,125,125,10,0,1399,125,9,4.29,0
ORBBS_609_11,ORBBS,ORBBS_609_112009,609,2009,1250019,225760,0,0,85,86,12.72,28.423,125,125,10,0,1400,125,9,6.83,0
ORBBS_609_11,ORBBS,ORBBS_609_112010,609,2010,1250019,225760,0,0,85,86,12.72,28.423,125,125,10,0,1401,125,9,4.89,0
ORBBS_609_11,ORBBS,ORBBS_609_112011,609,2011,1250019,225760,0,0,85,86,12.72,28.423,125,125,10,0,1402,125,9,5.33,0
ORBBS_609_11,ORBBS,ORBBS_609_112013,609,2013,1250019,225760,0,0,85,86,12.72,28.423,125,125,10,0,1403,125,9,5.76,0
ORBBS_609_11,ORBBS,ORBBS_609_112015,609,2015,1250019,225760,0,0,85,86,12.72,28.423,125,125,10,0,1404,125,9,6.1,0
ORBBS_609_11,ORBBS,ORBBS_609_112017,609,2017,1250019,225760,0,0,85,86,12.72,28.423,125,125,10,0,1405,125,9,6.41,0
ORBBS_609_11,ORBBS,ORBBS_609_112018,609,2018,1250019,225760,0,0,85,86,12.72,28.423,125,125,10,0,1406,125,9,6.45,0
ORBBS_609_11,ORBBS,ORBBS_609_112019,609,2019,1250019,225760,0,0,85,86,12.72,28.423,125,125,10,0,1407,125,9,6.54,0
ORBBS_609_11,ORBBS,ORBBS_609_111995,609,1995,1250019,225760,0,0,85,86,12.72,28.423,50,50,5,0,1408,50,4,1.64,1
